1043	0.018400 0.044200 0.106200 -0.013699 0.979661 -0.200192 -0.992699 0.010683 0.120194 0.133078 0.203061 0.969801 -0.035743
1042	0.018400 0.044200 0.106200 -0.992699 0.010683 0.120194 0.013700 -0.979659 0.200201 0.133078 0.203061 0.969801 -0.012558
1041	0.018400 0.044200 0.106200 -0.013699 0.979661 -0.200192 -0.992699 0.010683 0.120194 0.133078 0.203061 0.969801 1.011441
1112	0.052500 0.040600 0.095300 0.875977 -0.017532 -0.481988 -0.056990 0.988572 -0.139562 0.474231 0.150940 0.867060 -0.002318
1113	0.052500 0.040600 0.095300 -0.056990 0.988572 -0.139562 -0.875977 0.017532 0.481988 0.474231 0.150940 0.867060 0.015835
1111	0.052500 0.040600 0.095300 0.875977 -0.017532 -0.481988 -0.056990 0.988572 -0.139562 0.474231 0.150940 0.867060 1.002284
1123	0.080900 0.041300 0.072100 0.635151 0.049981 -0.770768 -0.172205 0.981850 -0.078248 0.750609 0.185788 0.633862 -0.005259
1122	0.080900 0.041300 0.072100 -0.172205 0.981850 -0.078248 -0.635151 -0.049981 0.770768 0.750609 0.185788 0.633862 0.006452
1121	0.080900 0.041300 0.072100 0.635151 0.049981 -0.770768 -0.172205 0.981850 -0.078248 0.750609 0.185788 0.633862 0.998675
1133	0.082800 0.006100 0.072800 0.637346 0.000754 -0.770577 0.010678 0.999930 0.009847 0.771426 -0.014630 0.636122 -0.008271
1132	0.082800 0.006100 0.072800 0.010678 0.999930 0.009847 -0.637346 -0.000754 0.770577 0.771426 -0.014630 0.636122 -0.004685
1131	0.082800 0.006100 0.072800 0.637346 0.000754 -0.770577 0.010678 0.999930 0.009847 0.771426 -0.014630 0.636122 0.997201
1142	0.053500 0.006200 0.097000 0.868516 -0.018145 -0.495307 0.029998 0.999422 0.015994 0.495562 -0.029879 0.868053 -0.005538
1143	0.053500 0.006200 0.097000 0.029998 0.999422 0.015994 -0.868516 0.018145 0.495307 0.495562 -0.029879 0.868053 0.003658
1141	0.053500 0.006200 0.097000 0.868516 -0.018145 -0.495307 0.029998 0.999422 0.015994 0.495562 -0.029879 0.868053 1.002133
1213	0.086200 0.098600 0.008900 0.057403 0.126430 -0.990314 -0.505380 0.859180 0.080383 0.835050 0.533303 0.124923 -0.006644
1212	0.086200 0.098600 0.008900 -0.505380 0.859180 0.080383 -0.057403 -0.126430 0.990314 0.835050 0.533303 0.124923 -0.000509
