subject;session;block;bad_channel;note
60;6;3;0731;
60;6;3;1531;
60;6;3;0342;
60;6;3;0821;
60;6;3;2641;
60;6;4;1241;
60;6;4;0241;
60;6;4;0533;
60;6;4;0731;
60;6;4;1531;
60;6;4;0342;
60;6;4;0821;
60;6;4;2641;
60;6;4;2021;heated
60;6;5;1241;
60;6;5;0241;
60;6;5;0533;
60;6;5;0731;
60;6;5;1531;
60;6;5;0342;
60;6;5;0821;
60;6;5;2641;
60;6;6;1241;
60;6;6;0241;
60;6;6;0533;
60;6;6;0731;
60;6;6;1531;
60;6;6;0342;
60;6;6;0821;
60;6;6;2641;
60;6;7;1241;
60;6;7;0241;
60;6;7;0533;
60;6;7;0731;
60;6;7;1531;
60;6;7;0342;
60;6;7;0821;
60;6;7;2641;
60;6;8;1241;
60;6;8;0241;
60;6;8;0533;
60;6;8;0731;
60;6;8;1531;
60;6;8;0342;
60;6;8;0821;
60;6;8;2641;
60;6;9;1241;
60;6;9;0241;
60;6;9;0533;
60;6;9;0731;
60;6;9;1531;
60;6;9;0342;
60;6;9;0821;
60;6;9;2641;
60;6;9;2011;heated
60;6;10;1241;
60;6;10;0241;
60;6;10;0533;
60;6;10;0731;
60;6;10;1531;
60;6;10;0342;
60;6;10;0821;
60;6;10;2641;
60;6;11;1241;
60;6;11;0241;
60;6;11;0533;
60;6;11;0731;
60;6;11;1531;
60;6;11;0342;
60;6;11;0821;
60;6;11;2641;
60;6;12;1241;
60;6;12;0241;
60;6;12;0533;
60;6;12;0731;
60;6;12;1531;
60;6;12;0342;
60;6;12;0821;
60;6;12;2641;
60;6;13;1241;
60;6;13;0241;
60;6;13;0533;
60;6;13;0731;
60;6;13;1531;
60;6;13;0342;
60;6;13;0821;
60;6;13;2641;
60;6;14;1241;
60;6;14;0241;
60;6;14;0533;
60;6;14;0731;
60;6;14;1531;
60;6;14;0342;
60;6;14;0821;
60;6;14;2641;
60;7;b;1241;
60;7;b;1313;
60;7;b;0342;
60;7;b;0821;
60;7;b;2641;
60;7;1;1241;
60;7;1;1313;
60;7;1;0342;
60;7;1;0821;
60;7;1;2641;
60;7;1;1531;heated
60;7;2;1241;
60;7;2;1313;
60;7;2;0342;
60;7;2;0821;
60;7;2;2641;
60;7;3;1241;
60;7;3;1313;
60;7;3;0342;
60;7;3;0821;
60;7;3;2641;
60;7;3;0211;
60;7;4;1241;
60;7;4;1313;
60;7;4;0342;
60;7;4;0821;
60;7;4;2641;
60;7;4;0211;heated
60;7;5;1241;
60;7;5;1313;
60;7;5;0342;
60;7;5;0821;
60;7;5;2641;
60;7;6;1241;
60;7;6;1313;
60;7;6;0342;
60;7;6;0821;
60;7;6;2641;
60;7;7;1241;
60;7;7;1313;
60;7;7;0342;
60;7;7;0821;
60;7;7;2641;
60;7;8;1241;
60;7;8;1313;
60;7;8;0342;
60;7;8;0821;
60;7;8;2641;
60;7;9;1241;
60;7;9;1313;
60;7;9;0342;
60;7;9;0821;
60;7;9;2641;
60;7;10;1241;
60;7;10;1313;
60;7;10;0342;
60;7;10;0821;
60;7;10;2641;
60;7;11;1241;
60;7;11;1313;
60;7;11;0342;
60;7;11;0821;
60;7;11;2641;
60;7;12;1241;
60;7;12;1313;
60;7;12;0342;
60;7;12;0821;
60;7;12;2641;
60;7;12;2331;heated
60;7;13;1241;
60;7;13;1313;
60;7;13;0342;
60;7;13;0821;
60;7;13;2641;
60;7;14;1241;
60;7;14;1313;
60;7;14;0342;
60;7;14;0821;
60;7;14;2641;
60;7;d;1241;
60;7;d;1313;
60;7;d;0342;
60;7;d;0821;
60;7;d;2641;
60;8;b;1241;
60;8;b;0342;
60;8;b;0821;
60;8;b;1313;
60;8;b;2641;
60;8;1;1241;
60;8;1;0342;
60;8;1;0821;
60;8;1;1313;
60;8;1;2641;
60;8;2;1241;
60;8;2;0342;
60;8;2;0821;
60;8;2;1313;
60;8;2;2641;
60;8;2;1811;heated
60;8;3;1241;
60;8;3;0342;
60;8;3;0821;
60;8;3;1313;
60;8;3;2641;
60;8;4;1241;
60;8;4;0342;
60;8;4;0821;
60;8;4;1313;
60;8;4;2641;
60;8;5;1241;
60;8;5;0342;
60;8;5;0821;
60;8;5;1313;
60;8;5;2641;
60;8;6;1241;
60;8;6;0342;
60;8;6;0821;
60;8;6;1313;
60;8;6;2641;
60;8;7;1241;
60;8;7;0342;
60;8;7;0821;
60;8;7;1313;
60;8;7;2641;
60;8;8;1241;
60;8;8;0342;
60;8;8;0821;
60;8;8;1313;
60;8;8;2641;
60;8;8;0133;heated
60;8;9;1241;
60;8;9;0342;
60;8;9;0821;
60;8;9;1313;
60;8;9;2641;
60;8;10;1241;
60;8;10;0342;
60;8;10;0821;
60;8;10;1313;
60;8;10;2641;
60;8;11;1241;
60;8;11;0342;
60;8;11;0821;
60;8;11;1313;
60;8;11;2641;
60;8;11;0133;heated
60;8;12;1241;
60;8;12;0342;
60;8;12;0821;
60;8;12;1313;
60;8;12;2641;
60;8;13;1241;
60;8;13;0342;
60;8;13;0821;
60;8;13;1313;
60;8;13;2641;
60;8;14;1241;
60;8;14;0342;
60;8;14;0821;
60;8;14;1313;
60;8;14;2641;
60;8;d;1241;
60;8;d;0342;
60;8;d;0821;
60;8;d;1313;
60;8;d;2641;
60;9;b;1241;
60;9;b;0342;
60;9;b;0821;
60;9;b;1313;
60;9;b;2641;
60;9;1;1241;
60;9;1;0342;
60;9;1;0821;
60;9;1;1313;
60;9;1;2641;
60;9;2;1241;
60;9;2;0342;
60;9;2;0821;
60;9;2;1313;
60;9;2;2641;
60;9;3;1241;
60;9;3;0342;
60;9;3;0821;
60;9;3;1313;
60;9;3;2641;
60;9;4;1241;
60;9;4;0342;
60;9;4;0821;
60;9;4;1313;
60;9;4;2641;
60;9;5;1241;
60;9;5;0342;
60;9;5;0821;
60;9;5;1313;
60;9;5;2641;
60;9;5;2011;heated
60;9;6;1241;
60;9;6;0342;
60;9;6;0821;
60;9;6;1313;
60;9;6;2641;
60;9;7;1241;
60;9;7;0342;
60;9;7;0821;
60;9;7;1313;
60;9;7;2641;
60;9;8;1241;
60;9;8;0342;
60;9;8;0821;
60;9;8;1313;
60;9;8;2641;
60;9;8;0211;
60;9;9;1241;
60;9;9;0342;
60;9;9;0821;
60;9;9;1313;
60;9;9;2641;
60;9;10;1241;
60;9;10;0342;
60;9;10;0821;
60;9;10;1313;
60;9;10;2641;
60;9;11;1241;
60;9;11;0342;
60;9;11;0821;
60;9;11;1313;
60;9;11;2641;
60;9;12;1241;
60;9;12;0342;
60;9;12;0821;
60;9;12;1313;
60;9;12;2641;
60;9;13;1241;
60;9;13;0342;
60;9;13;0821;
60;9;13;1313;
60;9;13;2641;
60;9;14;1241;
60;9;14;0342;
60;9;14;0821;
60;9;14;1313;
60;9;14;2641;
60;9;d;1241;
60;9;d;0342;
60;9;d;0821;
60;9;d;1313;
60;9;d;2641;
60;10;b;1241;
60;10;b;0342;
60;10;b;0821;
60;10;b;1313;
60;10;b;2641;
60;10;1;1241;
60;10;1;0342;
60;10;1;0821;
60;10;1;1313;
60;10;1;2641;
60;10;2;1241;
60;10;2;0342;
60;10;2;0821;
60;10;2;1313;
60;10;2;2641;
60;10;3;1241;
60;10;3;0342;
60;10;3;0821;
60;10;3;1313;
60;10;3;2641;
60;10;4;1241;
60;10;4;0342;
60;10;4;0821;
60;10;4;1313;
60;10;4;2641;
60;10;5;1241;
60;10;5;0342;
60;10;5;0821;
60;10;5;1313;
60;10;5;2641;
60;10;6;1241;
60;10;6;0342;
60;10;6;0821;
60;10;6;1313;
60;10;6;2641;
60;10;7;1241;
60;10;7;0342;
60;10;7;0821;
60;10;7;1313;
60;10;7;2641;
60;10;8;1241;
60;10;8;0342;
60;10;8;0821;
60;10;8;1313;
60;10;8;2641;
60;10;9;1241;
60;10;9;0342;
60;10;9;0821;
60;10;9;1313;
60;10;9;2641;
60;10;10;1241;
60;10;10;0342;
60;10;10;0821;
60;10;10;1313;
60;10;10;2641;
60;10;11;1241;
60;10;11;0342;
60;10;11;0821;
60;10;11;1313;
60;10;11;2641;
60;10;12;1241;
60;10;12;0342;
60;10;12;0821;
60;10;12;1313;
60;10;12;2641;
60;10;13;1241;
60;10;13;0342;
60;10;13;0821;
60;10;13;1313;
60;10;13;2641;
60;10;14;1241;
60;10;14;0342;
60;10;14;0821;
60;10;14;1313;
60;10;14;2641;
60;10;14;0133;heated
60;10;14;0143;heated
60;10;14;0211;heated
60;10;d;1241;
60;10;d;0342;
60;10;d;0821;
60;10;d;1313;
60;10;d;2641;
