1232	0.088700 0.075700 0.041200 0.344624 0.116049 -0.931559 -0.373112 0.927513 -0.022515 0.861396 0.355325 0.362930 -0.003032
1233	0.088700 0.075700 0.041200 -0.373112 0.927513 -0.022515 -0.344624 -0.116049 0.931559 0.861396 0.355325 0.362930 -0.004137
1231	0.088700 0.075700 0.041200 0.344624 0.116049 -0.931559 -0.373112 0.927513 -0.022515 0.861396 0.355325 0.362930 1.000000
1243	0.069900 0.075800 0.070900 0.607466 0.235431 -0.758655 -0.427006 0.902190 -0.061864 0.669844 0.361507 0.648540 -0.007725
1242	0.069900 0.075800 0.070900 -0.427006 0.902190 -0.061864 -0.607466 -0.235431 0.758655 0.669844 0.361507 0.648540 -0.003102
1241	0.069900 0.075800 0.070900 0.607466 0.235431 -0.758655 -0.427006 0.902190 -0.061864 0.669844 0.361507 0.648540 1.000000
1312	0.098900 0.040400 0.041300 0.340624 0.060207 -0.938307 -0.166634 0.986015 0.002713 0.925310 0.155427 0.345876 -0.013210
1313	0.098900 0.040400 0.041300 -0.166634 0.986015 0.002713 -0.340624 -0.060207 0.938307 0.925310 0.155427 0.345876 -0.005866
1311	0.098900 0.040400 0.041300 0.340624 0.060207 -0.938307 -0.166634 0.986015 0.002713 0.925310 0.155427 0.345876 1.000000
1323	0.107400 0.032900 0.008100 0.074320 0.012956 -0.997151 -0.133975 0.990993 0.002892 0.988189 0.133377 0.075389 -0.011290
1322	0.107400 0.032900 0.008100 -0.133975 0.990993 0.002892 -0.074320 -0.012956 0.997151 0.988189 0.133377 0.075389 -0.006241
1321	0.107400 0.032900 0.008100 0.074320 0.012956 -0.997151 -0.133975 0.990993 0.002892 0.988189 0.133377 0.075389 1.000000
1333	0.108300 -0.001100 0.006800 0.059512 -0.002804 -0.998224 0.056714 0.998399 0.000612 0.996612 -0.056648 0.059578 -0.007941
1332	0.108300 -0.001100 0.006800 0.056714 0.998399 0.000612 -0.059512 0.002804 0.998224 0.996612 -0.056648 0.059578 -0.006802
1331	0.108300 -0.001100 0.006800 0.059512 -0.002804 -0.998224 0.056714 0.998399 0.000612 0.996612 -0.056648 0.059578 1.000000
1342	0.101000 0.004400 0.041000 0.347534 0.008052 -0.937655 0.037062 0.999065 0.022275 0.936931 -0.042492 0.346903 -0.009186
1343	0.101000 0.004400 0.041000 0.037062 0.999065 0.022275 -0.347534 -0.008052 0.937655 0.936931 -0.042492 0.346903 -0.003506
1341	0.101000 0.004400 0.041000 0.347534 0.008052 -0.937655 0.037062 0.999065 0.022275 0.936931 -0.042492 0.346903 1.000000
